1907	#auspol #ausvotes  #qanda #marriageEquality #LNP #Malcolm is #inequality ceo #medicare #asylumseeker #climatechange https://t.co/C1Bo5oWeXx	10008	negative	false
1908	Please..donate too...this ad will have a major impact! #Auspol #Ausvotes #SaveTheReef #LNPFail #worstGOVever... https://t.co/5M0bIg9Owe	10013	negative	false
1909	Political donations: new fears over shadowy @LiberalAus fundraising groups https://t.co/o6l0aTHrC9 #auspol	10000	negative	false
1910	Labors last election corruption... Attempting to buy votes! #auspol #ausvotes https://t.co/GMFx8wCZ23	10000	negative	false
1911	Immigration Minister Peter Dutton says asylum seekers let in to Australia would take Aussie jobs #auspol https://t.co/zuNOqB3Mix	10001	neutral	false
1912	Barnaby Joyce downplays comments linking increase in asylum seekers to halt in live cattle trade #ausvotes #qldpol https://t.co/CjR3EZCq9L	10008	neutral	false
1913	Major stories: Indo responds to Barnaby Joyce linking cattle ban to asylum influx, Labor spending won't be reined in until 2026 #ausvotes	10018	neutral	false
1914	Abbott using facial expression to demonstrate how Libs are currently feeling about #Parakeelia. #AusPol #AusVotes https://t.co/rg3314NlqI	10000	neutral	true
1915	Albomp caught by #GillardsABCFactCheckBribe that's not good to blatant lie to be ignored #Laborlieoftheday #ausvotes https://t.co/VMSMTrfO3n	10000	negative	false
1916	If Cash and Turnbull really want more revenue for schools and hospitals they'll stop the $50b corporate tax grab. #ausvotes #npc	10002	negative	false
1917	Rhonda&amp;Judy #waurnponds @SHendersonMP @TurnbullMalcolm #CareLeavers want #redress #Liberals want our votes #ausvotes https://t.co/BSGFqTfCyB	10005	neutral	false
1918	Australia should make like a horse at a rodeo, buck like crazy and #unseatdutton #ausvotes #CloseTheCamps #BringThemHere	10008	negative	false
1919	#auspol Turnbull giving  away $billions of your taxes to wealthy is not my way of running a country! Vote Labor  I am a businessman 20+yrs	10003	negative	false
1920	What next Christopher Pyne: “100% behind Larry Marshall”? Not long for the job: https://t.co/ZV3bYtL1fg Marshall @CSIROnews #science #auspol	10012	negative	false
1921	Australian workers must be hopeless if their jobs are taken by illiterate, innumerate refugees and immigrants. #ausvotes #auspol #Dutton	10001	negative	true
1922	PURE CORRUPTION Coalition spends up big in its marginal seats and small in Labor electorates #Auspol #ausvotes https://t.co/EIGwyDkU1j	10000	negative	false
1923	LNP = cut penalty rates, high heath costs, no tax cuts , neg gearing to continue price rises- how can we afford a home again? #auspol #CFMEU	10002	negative	false
1924	Turnbull pledges support for firefighters at Melbourne rally https://t.co/78WHYU3jBa #auspol #ausvotes	10006	neutral	false
1925	Britain has just voted for a big change And Turnbull wants us to remain with him &amp; Abbott, because THAT went so well #ausvotes #auspol	10017	negative	false
1926	#Parakeelia, Malcolm - an even tougher Q than Broadband. #honesty scarcer than #csg in #auspol, it sms #lnp #austax https://t.co/qa7UqFLzID	10000	negative	false
1927	OMG! Telegraph reports on the latest mess Turnbull has made of the NBN - copper NBN slower than ADSL!  #auspol https://t.co/oHERidXyvg	10015	negative	false
1928	This could be Labor's best idea yet. Childcare support will lift participation and kickstart growth! #ausvotes https://t.co/QEGtB7A8OU	10001	positive	false
1929	Turnbull's lower deficits rely not just on cuts to health &amp; ed but austerity measures in the 2014 budget. #ausvotes  https://t.co/ohteGCXtMh	10010	neutral	false
1930	Chris Bowen: Labor won't sack Treasury secretary if it wins election https://t.co/MQEtDxKnXM #ausvotes #auspol	10000	neutral	false
1931	Water lapping at your door. Parts of Sydney now resembling the Pacific islands Peter Dutton once ridiculed. #auspol https://t.co/J0YDbwRIB7	10017	negative	false
1932	Bill Shortens plan promises to deliver deeper deficits but it'll all be sweet in 10 years? #auspol #ausvotes https://t.co/nFtjoz14Ke	10003	negative	false
1933	@TurnbullMalcolm so why the dud second rate #nbn; no jobs no future in digital economy; why the dud #nbn? #ausvotes #auspol #tech	10003	negative	false
1934	#Election2016: #Health cuts could cost #lnp #turnbull #18832 https://t.co/iMBpLgo0SQ #Parakeelia #ausvotes #auspol	10005	neutral	false
1935	Turnbull has bent over for the Christian Taliban with this bullshit expensive plebiscite on SSM. Just do it. #ausvotes #auspol #insiders	10006	negative	false
1936	#Welfare is not an investment opportunity for friends of the LNP. It is a service our taxes pay for.  #ausvotes https://t.co/8kuJC11dDC	10003	negative	false
1937	PM Turnbull is surrounded by aboriginal dancers as he attends the Kenbi land handover #auspol #ausvotes https://t.co/KK35J5uLW9	10007	neutral	false
1938	“The @Greens’ foreign + security policies are now worth of serious consideration” – Mark Beeson. https://t.co/CcZcloev1N #auspol	10017	neutral	false
1939	Eden-Monaro pledged more funding for roads from Turnbull Government https://t.co/FXrY3ZzFFi #ausvotes #Canberra https://t.co/OADOSdlSPR	10003	neutral	false
1940	How can we ever trust Labor with Dreyfus wanting to roll out the red carpet for Islamic extremists? #pmlive #auspol https://t.co/bg5wLcIWEA	10016	negative	false
1941	3.Address competition 2 ensure even playing field via FTAs, made in Australia "synonymous with quality" @JulieBishopMP #auspol #ausvotes	10003	neutral	false
1942	@LennaLeprena @SenatorWong @cunningham_cch Well @TurnbullMalcolm has more insight into the Government than most of us #ausvotes #jobsngrowth	10001	neutral	false
1943	JUST NOW: Turnbull asked how big ALP’s ‘black hole’ is. Answer: ‘You’ll have to ask them’. Tax cut shiftiness all over again! #ausvotes	10003	negative	false
1944	@Forthleft2 @coonavass Sounds like the Turnbull 'plan' for jobs and growth. $11.3B pa corp tax cut is more than the PBS &amp; CSIRO. #ausvotes	10001	negative	true
1945	Abbott rants on terrorism &amp; #AFPRaids on high profile terrorist plots.   #NBN destroyer Turnbull up for reelection #AFPRaids on #NBN #auspol	10016	negative	false
1946	Perception &amp; Semantics LNP: Illegals ALP: Refugees GRNS: Asylum Seekers wanting safety Me: Human Beings running for their lives #ausvotes	10008	neutral	false
1947	LNP know about border protection, deaths at sea. They also know about border breeches of other nations like Iraq &amp; starting boats #ausvotes	10016	negative	false
1948	In terms of #water4life16 in protecting agriculture strongest parties are Greens &amp; Lazarus Team, then Ind #ausvotes https://t.co/ajw2msektf	10013	positive	false
1949	University fees' dereg would be one of the biggest cons by Turnbull. #ausvotes	10011	negative	false
1950	#stopStateTerrorism by #AFPRaids and fight #LNP use your #ausvotes #auspol #greens16 #NBNGATE  https://t.co/p5rsV80y0X	10000	negative	false
1951	LOL #Ausvotes Shorten floundering big time.  #Auspol He can't even answer a simple ' When did you decide to scrap the  school kids bonus"	10003	negative	false
1952	? VOTE LNP OUT ? TURNBULL IS TRYING TO KEEP NBN FIASCO QUIET BEFORE THE ELECTION #auspol https://t.co/kq4sDdwlCI	10015	negative	false
1953	Strike a blow for democracy #BeHeard #PutTheLiberalsLast. Thats where they put u-#Economy #Medicare #Education #Health #RealWages #auspol	10001	negative	false
1954	@nobby15  ? VOTE LNP OUT ? AMAZING INTERVIEW: NO PROMISES FROM TURNBULL ON MEDICARE #abc730  #ausvotes https://t.co/xN99cZHnfO	10005	negative	false
1955	Labor plans for unionised surf lifesavers, meals on wheels, St John Ambulance - #CFA first. #auspol #ausvotes https://t.co/D4sgAJbLqt	10001	neutral	false
1956	Vote Labor in #warringah for a Royal Commission into banks. #ausvotes https://t.co/A94LDjqazM	10000	positive	false
1957	'Families better off for childcare under Labor, says study' https://t.co/2iVElryNog via @theage #ausvotes	10009	positive	false
1958	FACT: Under Liberals you’ll pay more for healthcare. Their cuts come in Oct 1. $30 tests. #leadersdebate #ausvotes https://t.co/e1U59EeuwY	10005	negative	false
1959	Put the Liberals last, and get organised. #auspol #ausunions @CFMEUJohnSetka	10001	negative	false
1960	labors 6 yrs they threw around $30billion at education Results &amp; Outcomes went through the floor Labor not good at education Fact #auspol	10010	negative	false
1961	#OzEarlyEd: "#Labor promising more savings as it promote $3 billion #childcare package" PM https://t.co/79qKhssBdK #ausvotes	10009	neutral	false
1962	Bill Shorten says the only policies he'll commit to are those that Labor can fund @2GBNews @NewsTalk2UE #ausvotes	10003	neutral	false
1963	With the Liberals' attacks on Medicare - it's no wonder this is happening. #ausvotes #auspol https://t.co/NjlpebngYw	10005	negative	false
1964	Turnbull gov quietly changed tax laws in budget to accommodate Sharia law. https://t.co/FHmAfzdXI1 #Auspol #QandA #Ausvotes	10003	negative	false
1965	Ah..@LaurieOakes "Medicare scare campaign?" Really??  No scare tactics. Ppl know what LNP want to do. #userpays #auspol	10005	negative	false
1966	It seems only the Australian @greens have an arts policy - good on them (shame on the others) https://t.co/jA4Hz4LALc #Election2016 #auspol	10006	positive	false
1967	Good to see #government listening to #parents to help develop #ndis strategies! https://t.co/uAbzG6xmm8 #auspol #disability #ndia #housing	10005	positive	false
1968	.@MathiasCormann  Increased costs in education, health &amp; cost of living on lower wages. The carbon tax was cheaper. #ausvotes	10005	negative	false
1969	SHORTEN’s #Medicare “scare campaign” is far from it. Turnbull WILL &amp; IS privatising #Medicare https://t.co/8WqKuDMQZB #AusVotes	10005	negative	false
1970	.@TurnbullMalcolm Await your visit Holden factory announcing #teslamodel3 to be built there. #auspol #neweconomy https://t.co/y7NqsdJqt3	10003	neutral	false
1971	Bigger deficits under Labor not a plan for jobs &amp; growth. Bigger deficits lead to higher taxes, which hurts growth and costs jobs. #ausvotes	10002	negative	false
1972	Scott Morrison thinks a $50 billion big business tax cut is affordable, but $36 billion for Australia's schools is not. #ausvotes #NPC	10002	negative	false
1973	.@TurnbullMalcolm, will you come clean and release your tax returns? #ausvotes #auspol https://t.co/yI3MtRkCQ2	10000	negative	false
1974	Wait. This government is all about jobs and growth. That means there'll be lots of jobs for all the refugees to dive into, right? #auspol	10003	negative	true
1975	#Water4Life16 Mine Rehab concerns addressed by Greens. Aligns with public opinion #ausvotes  https://t.co/xeDoyPaEXE https://t.co/35QxE71Foa	10019	neutral	false
1976	Photo ops aplenty but no new public transport funding, writes @AlboMP. https://t.co/jAwWmTQWSe #auspol #ausvotes https://t.co/1QPUYQtBRO	10014	neutral	false
1977	@TurnbullMalcolm then why have you been adding to debt, and why are you giving $50b to corporates for a negligible return? #auspol #ausvotes	10003	negative	false
1978	Just to be clear - the 1951 Convention on Refugees makes no mention of the literacy or numeracy of refugees #auspol #Duttonisatool	10008	negative	false
1979	Please retweet. Says it all about this LNP government. We know money invested in schools helped educate us #auspol https://t.co/IjjcgiKrxK	10010	negative	false
1980	The Liberals have cut $millions from Concord Hospital in Reid. Not happy Craig Laundy #ausvotes #liblaunch https://t.co/fNPmmJuBZ8	10005	negative	false
1981	LNP's 'War On #Medicare' has been postponed until AFTER the election. #ausvotes  https://t.co/z9qTAfryR9	10005	negative	false
1982	After promising blue collar workers the world...93 less jobs a day in manufacturing and mining #LNPfail #Ausvotes https://t.co/2ObS77Mk5t	10001	negative	false
1983	Labor Refo Centrelink Shuttle service is getting ready to disembark. #ausvotes #auspol #springst https://t.co/d1pjBov5P9	10008	negative	true
1984	@ABCNews24 @TurnbullMalcolm can he guarantee that even one job will be created by this tax cut to the rich, how much economic growth #auspol	10002	negative	false
1985	Welfare and Health are too important to be privatised or cut. #putLNPlast this #ausvotes https://t.co/kMFXw0mNJC	10005	negative	false
1986	freezing bulkbilling and a GPtax is no figment of our imagination Its in  @TurnbullMalcolm budget #auspol #ausvotes https://t.co/Gl2AAqehkn	10002	negative	false
1987	Vote #Ausexit from an EU #ETS. There are several minor parties questioning why ALP-LNP-Greens are hell bent on adopting an #ETS. #Ausvotes	10013	neutral	false
1988	Duncan Storrar must be looking forward to a Labor-Liberal-Greens #ETS / #CarbonTax on everything. #ausvotes #qanda https://t.co/62FXTGOLSf	10013	negative	true
1989	The Hunt rang, he's one man quest to destroy the #GBR was progressing nicely by removing gully vegetation #ausvotes https://t.co/STF8RqcSVF	10013	negative	true
1990	Why be surprised by Morrison/Cormans lack of arithmetic skills considering their implausible allegiance to trickle down economics #auspol	10003	negative	true
1991	@Jane_gslc @1petermartin @PoliticsFairfax I want details from Labor! What about Trusts, Super Funds? They all negatively gear! #auspol	10002	neutral	false
1992	Sufi says he's too conservative for Liberals https://t.co/NdO7CG28D9 via @SkyNewsAust turns out i am too.. time for a change #ausvotes	10006	negative	false
1993	Labor’s animal welfare policy would bring red tape, no outcomes: https://t.co/4RjLAwDE9s #auspol #ausvotes #agchatoz	10006	negative	false
1994	.@MathiasCormann any comment on this serious rorting under #ChFTA ? https://t.co/IEh21EexLN #ausvotes	10000	negative	false
1995	LNP Stopped boats by torturing ppl for show while turning blind eye to massive rorting of visas #LNPdisgrace #auspol https://t.co/ncTGwKVVor	10001	negative	false
1996	@Bowenchris 93% of NG is invested in estab housing - for myriad reasons - will not transfer to new builds #NPC #ausvotes	10002	neutral	false
1997	Toxic debate has sunk even lower with .@PeterDutton_MP recent remarks :"illiterate &amp; innumerate" refugees would take Australian jobs #auspol	10008	negative	false
1998	What happenned to our whistle-blower legislation??? #Auspol #LNPFail #Ausvotes https://t.co/NiKy7DHsEs	10000	negative	false
1999	#auspol  #Election2016  Turnbull too poor to face voters on #quanda @quanda   Shame on you  Rich cayman islands  millionaire	10000	negative	false
2000	@brucerossbrc What is the going rate for LNP kick-backs!? #Parakeelia #AUSvotes #AUSpol	10000	negative	true
